# Created on: 4/10/2024 at 11:12:56 AM (PDT) | Created by: chris@omiq.ai | Dataset: Autogating from LLC example (Luma integration output) | Workflow: Autogating Demo Workflow Template (v1) - luma integration output | URL: https://demos.omiq.ai/workflows/workflow/253084698287980/analysis/exportstats?taskId=9&parentId=4&taskType=ExportStatsTask,,,,,,,,,,,,
file,value,measure,filter,ftr (prim),ftr (sec),$CYTSN,$DATE,$OP,$PROJ,GROUPNAME,TUBENAME,USERSETTINGNAME
file04.fcs,79232,median,FITC- APC-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,81234,median,PE+ APC+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,78010,median,PE+ APC-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,81845,median,PE- APC+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,77912,median,PE- APC-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,78536,median,V450+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,86985,median,Unfiltered,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,86490,median,Margins,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,92991,median,FSC_singlets,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,93302,median,Leukocytes,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,14762,median,Lymphocytes,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,12917,median,V500+ APC-H7+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,13777,median,V500+ APC-H7-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,18118,median,V500- APC-H7+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,15241,median,V500- APC-H7-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,12930,median,V500-APC-H7+ OR V500+APC-H7+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,17135,median,APC+ PE-Cy7+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,15424,median,APC+ PE-Cy7-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,12583,median,APC- PE-Cy7+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,12376,median,APC- PE-Cy7-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,15329,median,FITC+ APC+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,12372,median,FITC+ APC-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,15878,median,FITC- APC+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,13505,median,FITC- APC-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,15736,median,PE+ APC+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,12182,median,PE+ APC-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,15654,median,PE- APC+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,12491,median,PE- APC-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,12886,median,V450+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,185,median,Unfiltered,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,184,median,Margins,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,211,median,FSC_singlets,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,213,median,Leukocytes,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,128,median,Lymphocytes,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1250,median,V500+ APC-H7+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,500,median,V500+ APC-H7-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,127,median,V500- APC-H7+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,113,median,V500- APC-H7-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1243,median,V500-APC-H7+ OR V500+APC-H7+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,195,median,APC+ PE-Cy7+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,255,median,APC+ PE-Cy7-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1587,median,APC- PE-Cy7+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1476,median,APC- PE-Cy7-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,947,median,FITC+ APC+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1561,median,FITC+ APC-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,126,median,FITC- APC+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,154,median,FITC- APC-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,150,median,PE+ APC+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1693,median,PE+ APC-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,237,median,PE- APC+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1429,median,PE- APC-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1264,median,V450+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1406,median,Unfiltered,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1392,median,Margins,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1790,median,FSC_singlets,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1817,median,Leukocytes,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,45.9,median,Lymphocytes,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,69.1,median,V500+ APC-H7+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,147,median,V500+ APC-H7-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,-1.06,median,V500- APC-H7+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,42.7,median,V500- APC-H7-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,69,median,V500-APC-H7+ OR V500+APC-H7+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,47.8,median,APC+ PE-Cy7+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,51.8,median,APC+ PE-Cy7-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,911,median,APC- PE-Cy7+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,66.8,median,APC- PE-Cy7-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,58.6,median,FITC+ APC+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,77.9,median,FITC+ APC-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,46,median,FITC- APC+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,46.1,median,FITC- APC-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,625,median,PE+ APC+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,635,median,PE+ APC-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,48.1,median,PE- APC+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,58.9,median,PE- APC-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,68.9,median,V450+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,7077,median,Unfiltered,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,7041,median,Margins,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,7825,median,FSC_singlets,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,7885,median,Leukocytes,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,61809,median,Lymphocytes,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,51642,median,V500+ APC-H7+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,56972,median,V500+ APC-H7-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,46560,median,V500- APC-H7+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,64189,median,V500- APC-H7-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,51613,median,V500-APC-H7+ OR V500+APC-H7+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,57894,median,APC+ PE-Cy7+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,51984,median,APC+ PE-Cy7-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,57464,median,APC- PE-Cy7+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,50936,median,APC- PE-Cy7-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,55683,median,FITC+ APC+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,52023,median,FITC+ APC-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,49235,median,FITC- APC+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,44525,median,FITC- APC-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,47606,median,PE+ APC+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,53634,median,PE+ APC-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,52240,median,PE- APC+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,51134,median,PE- APC-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,51677,median,V450+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,450,median,Unfiltered,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,447,median,Margins,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,518,median,FSC_singlets,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,523,median,Leukocytes,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1357,median,Lymphocytes,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1580,median,V500+ APC-H7+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,4747,median,V500+ APC-H7-,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,25771,median,V500- APC-H7+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1299,median,V500- APC-H7-,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1587,median,V500-APC-H7+ OR V500+APC-H7+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,14529,median,APC+ PE-Cy7+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,828,median,APC+ PE-Cy7-,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,8350,median,APC- PE-Cy7+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1668,median,APC- PE-Cy7-,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,796,median,FITC+ APC+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1805,median,FITC+ APC-,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,905,median,FITC- APC+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1281,median,FITC- APC-,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1346,median,PE+ APC+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,5595,median,PE+ APC-,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,828,median,PE- APC+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1581,median,PE- APC-,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,1587,median,V450+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,120,median,Unfiltered,APC-A,CD27,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,119,median,Margins,APC-A,CD27,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,140,median,FSC_singlets,APC-A,CD27,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,141,median,Leukocytes,APC-A,CD27,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,3472,median,Lymphocytes,APC-A,CD27,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,255,median,V500+ APC-H7+,APC-A,CD27,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,259,median,V500+ APC-H7-,APC-A,CD27,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,7289,median,V500- APC-H7+,APC-A,CD27,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,5374,median,V500- APC-H7-,APC-A,CD27,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,256,median,V500-APC-H7+ OR V500+APC-H7+,APC-A,CD27,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,2918,median,APC+ PE-Cy7+,APC-A,CD27,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file04.fcs,2047,median,APC+ PE-Cy7-,APC-A,CD27,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP432432D01,A167_WB_Heparin_Tube_2,Q2 Assay Settings
